iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
NZL,Oceania,New Zealand,2022-07-20,1540538.0,10323.0,9508.143,1410.0,0.0,15.143,297097.809,1990.824,1833.677,271.923,0.0,2.92,1.0,,,,,,,,,,,,,,,,,,11369464.0,4293857.0,4122558.0,2953049.0,15044.0,13214.0,219.26,82.81,79.5,56.95,2548.0,101.0,0.002,15.03,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-07-21,1549618.0,9080.0,9263.714,1410.0,0.0,15.143,298848.917,1751.108,1786.538,271.923,0.0,2.92,0.98,,,,,,,,,,,,,,,,,,11383291.0,4293988.0,4123085.0,2966218.0,13827.0,12585.0,219.53,82.81,79.52,57.2,2427.0,103.0,0.002,15.03,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-07-22,1557690.0,8072.0,9056.0,1410.0,0.0,15.143,300405.628,1556.712,1746.479,271.923,0.0,2.92,0.97,,,,,,,,,,,,,,,,,,11398656.0,4294126.0,4123808.0,2980722.0,15365.0,12083.0,219.83,82.81,79.53,57.48,2330.0,107.0,0.002,15.03,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-07-23,1563539.0,5849.0,8965.143,1410.0,0.0,15.143,301533.627,1127.999,1728.957,271.923,0.0,2.92,0.97,,,,,,,,,,,,,,,,,,11405636.0,4294225.0,4124343.0,2987068.0,6980.0,12003.0,219.96,82.82,79.54,57.61,2315.0,105.0,0.002,15.03,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-07-24,1570831.0,7292.0,8867.714,1455.0,45.0,6.429,302939.913,1406.286,1710.168,280.602,8.678,1.24,0.96,,,,,,,,,,,,,,,,,,11408042.0,4294311.0,4124551.0,2989180.0,2406.0,11996.0,220.01,82.82,79.54,57.65,2313.0,111.0,0.002,15.03,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,-1005.5996,-1.11,8.48,-193.93318
NZL,Oceania,New Zealand,2022-07-25,1570831.0,0.0,7330.286,1455.0,0.0,6.429,302939.913,0.0,1413.67,280.602,0.0,1.24,0.96,,,,,,,,,,,,,,,,,,11419857.0,4294368.0,4124709.0,3000780.0,11815.0,11497.0,220.24,82.82,79.55,57.87,2217.0,104.0,0.002,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-07-26,1570831.0,0.0,5802.286,1455.0,0.0,6.429,302939.913,0.0,1118.99,280.602,0.0,1.24,0.98,,,,,,,,,,,,,,,,,,11432367.0,4294411.0,4124896.0,3013060.0,12510.0,11135.0,220.48,82.82,79.55,58.11,2147.0,95.0,0.002,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-07-27,1570832.0,1.0,4327.714,1455.0,0.0,6.429,302940.106,0.193,834.614,280.602,0.0,1.24,1.01,,,,,,,,,,,,,,,,,,11445024.0,4294460.0,4125112.0,3025452.0,12657.0,10794.0,220.72,82.82,79.55,58.35,2082.0,86.0,0.002,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-07-28,1605446.0,34614.0,7975.429,1479.0,24.0,9.857,309615.53,6675.423,1538.088,285.23,4.628,1.901,1.07,,,,,,,,,,,,,,,,,,11457807.0,4294521.0,4125327.0,3037959.0,12783.0,10645.0,220.97,82.82,79.56,58.59,2053.0,76.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-07-29,1611932.0,6486.0,7748.857,1502.0,23.0,13.143,310866.376,1250.846,1494.393,289.666,4.436,2.535,1.03,,,,,,,,,,,,,,,,,,11470745.0,4294616.0,4125572.0,3050557.0,12938.0,10298.0,221.22,82.82,79.56,58.83,1986.0,70.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-07-30,1616388.0,4456.0,7549.857,1502.0,0.0,13.143,311725.73,859.354,1456.015,289.666,0.0,2.535,0.99,,,,,,,,,,,,,,,,,,11477120.0,4294737.0,4125967.0,3056416.0,6375.0,10212.0,221.34,82.83,79.57,58.94,1969.0,73.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-07-31,1621963.0,5575.0,7304.571,1502.0,0.0,6.714,312800.887,1075.157,1408.711,289.666,0.0,1.295,0.96,,,,,,,,,,,,,,,,,,11478929.0,4294768.0,4126103.0,3058058.0,1809.0,10127.0,221.37,82.83,79.57,58.98,1953.0,65.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,-833.3996,-0.91,21.67,-160.72385
NZL,Oceania,New Zealand,2022-08-01,1629345.0,7382.0,8359.143,1563.0,61.0,15.429,314224.53,1423.643,1612.088,301.43,11.764,2.975,0.93,,,,,,,,,,,,,,,,,,11489522.0,4294821.0,4126234.0,3068467.0,10593.0,9952.0,221.58,82.83,79.58,59.18,1919.0,65.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-08-02,1636043.0,6698.0,9316.0,1589.0,26.0,19.143,315516.261,1291.731,1796.621,306.444,5.014,3.692,0.91,,,,,,,,,,,,,,,,,,11501148.0,4294864.0,4126385.0,3079899.0,11626.0,9826.0,221.8,82.83,79.58,59.4,1895.0,65.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-08-03,1642389.0,6346.0,10222.429,1603.0,14.0,21.143,316740.108,1223.847,1971.429,309.144,2.7,4.077,0.88,,,,,,,,,,,,,,,,,,11512296.0,4294922.0,4126539.0,3090835.0,11148.0,9610.0,222.02,82.83,79.58,59.61,1853.0,66.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-08-04,1647882.0,5493.0,6062.286,1624.0,21.0,20.714,317799.451,1059.343,1169.132,313.194,4.05,3.995,0.86,,,,,,,,,,,,,,,,,,11523405.0,4294993.0,4126693.0,3101719.0,11109.0,9371.0,222.23,82.83,79.58,59.82,1807.0,67.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-08-05,1652767.0,4885.0,5833.571,1638.0,14.0,19.429,318741.54,942.088,1125.023,315.894,2.7,3.747,0.85,,,,,,,,,,,,,,,,,,11534192.0,4295044.0,4126838.0,3112310.0,10787.0,9064.0,222.44,82.83,79.59,60.02,1748.0,61.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-08-06,1656285.0,3518.0,5699.571,1638.0,0.0,19.429,319419.998,678.458,1099.181,315.894,0.0,3.747,0.84,,,,,,,,,,,,,,,,,,11539598.0,4295117.0,4127147.0,3117334.0,5406.0,8925.0,222.54,82.83,79.59,60.12,1721.0,54.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-08-07,1660460.0,4175.0,5499.571,1638.0,0.0,19.429,320225.16,805.162,1060.61,315.894,0.0,3.747,0.83,,,,,,,,,,,,,,,,,,11541579.0,4295155.0,4127260.0,3119164.0,1981.0,8950.0,222.58,82.83,79.6,60.15,1726.0,55.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,-784.1996,-0.85,6.17,-151.23546
NZL,Oceania,New Zealand,2022-08-08,1666597.0,6137.0,5321.714,1688.0,50.0,17.857,321408.701,1183.541,1026.31,325.536,9.643,3.444,0.82,,,,,,,,,,,,,,,,,,11550412.0,4295191.0,4127378.0,3127843.0,8833.0,8699.0,222.75,82.83,79.6,60.32,1678.0,53.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-08-09,1671980.0,5383.0,5133.857,1705.0,17.0,16.571,322446.83,1038.129,990.081,328.815,3.279,3.196,0.82,,,,,,,,,,,,,,,,,,11559657.0,4295233.0,4127494.0,3136930.0,9245.0,8358.0,222.93,82.83,79.6,60.5,1612.0,53.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-08-10,1676996.0,5016.0,4943.857,1726.0,21.0,17.571,323414.182,967.352,953.439,332.865,4.05,3.389,0.81,,,,,,,,,,,,,,,,,,11568923.0,4295292.0,4127627.0,3146004.0,9266.0,8090.0,223.11,82.84,79.6,60.67,1560.0,53.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-08-11,1681269.0,4273.0,4769.571,1733.0,7.0,15.571,324238.244,824.062,919.828,334.215,1.35,3.003,0.8,,,,,,,,,,,,,,,,,,11577588.0,4295346.0,4127766.0,3154476.0,8665.0,7740.0,223.28,82.84,79.61,60.84,1493.0,50.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-08-12,1685006.0,3737.0,4605.571,1750.0,17.0,16.0,324958.937,720.693,888.2,337.493,3.279,3.086,0.79,,,,,,,,,,,,,,,,,,11586576.0,4295395.0,4127934.0,3163247.0,8988.0,7483.0,223.45,82.84,79.61,61.0,1443.0,50.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-08-13,1687765.0,2759.0,4497.143,1750.0,0.0,16.0,325491.019,532.082,867.289,337.493,0.0,3.086,0.79,,,,,,,,,,,,,,,,,,11591147.0,4295466.0,4128165.0,3167516.0,4571.0,7364.0,223.54,82.84,79.61,61.09,1420.0,50.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-08-14,1691321.0,3556.0,4408.714,1750.0,0.0,16.0,326176.805,685.786,850.235,337.493,0.0,3.086,0.79,,,,,,,,,,,,,,,,,,11592532.0,4295486.0,4128240.0,3168806.0,1385.0,7279.0,223.57,82.84,79.61,61.11,1404.0,47.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,-825.5996,-0.89,-5.17,-159.21959
NZL,Oceania,New Zealand,2022-08-15,1696299.0,4978.0,4243.143,1782.0,32.0,13.429,327136.829,960.024,818.304,343.665,6.171,2.59,0.79,,,,,,,,,,,,,,,,,,11599816.0,4295521.0,4128333.0,3175962.0,7284.0,7058.0,223.71,82.84,79.62,61.25,1361.0,47.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-08-16,1700960.0,4661.0,4140.0,1794.0,12.0,12.714,328035.718,898.889,798.413,345.979,2.314,2.452,0.79,,,,,,,,,,,,,,,,,,11608401.0,4295559.0,4128424.0,3184418.0,8585.0,6963.0,223.87,82.84,79.62,61.41,1343.0,47.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-08-17,1705657.0,4697.0,4094.429,1807.0,13.0,11.571,328941.55,905.832,789.624,348.486,2.507,2.232,0.78,,,,,,,,,,,,,,,,,,11617138.0,4295606.0,4128544.0,3192988.0,8737.0,6888.0,224.04,82.84,79.62,61.58,1328.0,45.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-08-18,1709601.0,3944.0,4047.429,1815.0,8.0,11.714,329702.163,760.613,780.56,350.029,1.543,2.259,0.77,,,,,,,,,,,,,,,,,,11625093.0,4295675.0,4128647.0,3200771.0,7955.0,6786.0,224.19,82.84,79.62,61.73,1309.0,47.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-08-19,1713017.0,3416.0,4001.571,1824.0,9.0,10.571,330360.95,658.787,771.716,351.764,1.736,2.039,0.76,,,,,,,,,,,,,,,,,,11632964.0,4295724.0,4128790.0,3208450.0,7871.0,6627.0,224.35,82.84,79.63,61.88,1278.0,47.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-08-20,1715225.0,2208.0,3922.857,1824.0,0.0,10.571,330786.77,425.82,756.536,351.764,0.0,2.039,0.75,,,,,,,,,,,,,,,,,,11636901.0,4295785.0,4129021.0,3212095.0,3937.0,6536.0,224.42,82.85,79.63,61.95,1260.0,46.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-08-21,1718069.0,2844.0,3821.143,1824.0,0.0,10.571,331335.245,548.475,736.92,351.764,0.0,2.039,0.75,,,,,,,,,,,,,,,,,,11638215.0,4295813.0,4129111.0,3213291.0,1314.0,6526.0,224.45,82.85,79.63,61.97,1259.0,47.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,-778.7996,-0.83,5.98,-150.19406
NZL,Oceania,New Zealand,2022-08-22,1721896.0,3827.0,3656.714,1841.0,17.0,8.429,332073.294,738.05,705.209,355.043,3.279,1.625,0.74,,,,,,,,,,,,,,,,,,11644315.0,4295864.0,4129200.0,3219251.0,6100.0,6357.0,224.56,82.85,79.63,62.08,1226.0,49.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-08-23,1725170.0,3274.0,3458.571,1845.0,4.0,7.286,332704.696,631.402,666.997,355.814,0.771,1.405,0.73,,,,,,,,,,,,,,,,,,11651523.0,4295913.0,4129313.0,3226297.0,7208.0,6160.0,224.7,82.85,79.64,62.22,1188.0,51.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-08-24,1728078.0,2908.0,3203.0,1845.0,0.0,5.429,333265.513,560.817,617.709,355.814,0.0,1.047,0.72,,,,,,,,,,,,,,,,,,11658570.0,4295964.0,4129413.0,3233193.0,7047.0,5919.0,224.84,82.85,79.64,62.35,1141.0,51.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-08-25,1730554.0,2476.0,2993.286,1865.0,20.0,7.143,333743.018,477.505,577.265,359.671,3.857,1.378,0.71,,,,,,,,,,,,,,,,,,11665029.0,4296006.0,4129522.0,3239501.0,6459.0,5705.0,224.96,82.85,79.64,62.47,1100.0,47.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-08-26,1732825.0,2271.0,2829.714,1869.0,4.0,6.429,334180.988,437.97,545.72,360.443,0.771,1.24,0.7,,,,,,,,,,,,,,,,,,11671661.0,4296070.0,4129673.0,3245918.0,6632.0,5528.0,225.09,82.85,79.64,62.6,1066.0,49.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-08-27,1734217.0,1392.0,2713.143,1869.0,0.0,6.429,334449.44,268.452,523.239,360.443,0.0,1.24,0.7,,,,,,,,,,,,,,,,,,11674970.0,4296146.0,4129908.0,3248916.0,3309.0,5438.0,225.16,82.85,79.65,62.66,1049.0,52.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-08-28,1735962.0,1745.0,2556.143,1869.0,0.0,6.429,334785.969,336.529,492.961,360.443,0.0,1.24,0.69,,,,,,,,,,,,,,,,,,11676193.0,4296188.0,4129983.0,3250022.0,1223.0,5425.0,225.18,82.85,79.65,62.68,1046.0,54.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,-774.5996,-0.82,0.56,-149.38408
NZL,Oceania,New Zealand,2022-08-29,1738560.0,2598.0,2380.571,1884.0,15.0,6.143,335287.001,501.033,459.101,363.336,2.893,1.185,0.69,,,,,,,,,,,,,,,,,,11681028.0,4296229.0,4130089.0,3254710.0,4835.0,5245.0,225.27,82.85,79.65,62.77,1012.0,52.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-08-30,1740910.0,2350.0,2248.571,1893.0,9.0,6.857,335740.207,453.205,433.644,365.071,1.736,1.322,0.68,,,,,,,,,,,,,,,,,,11686529.0,4296262.0,4130197.0,3260070.0,5501.0,5001.0,225.38,82.85,79.65,62.87,964.0,50.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-08-31,1743113.0,2203.0,2147.857,1908.0,15.0,9.0,336165.062,424.856,414.221,367.964,2.893,1.736,0.67,,,,,,,,,,,,,,,,,,11691819.0,4296308.0,4130305.0,3265206.0,5290.0,4750.0,225.48,82.86,79.65,62.97,916.0,49.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-09-01,1745008.0,1895.0,2064.857,1910.0,2.0,6.429,336530.519,365.457,398.214,368.35,0.386,1.24,0.66,,,,,,,,,,,,,,,,,,11696821.0,4296360.0,4130397.0,3270064.0,5002.0,4542.0,225.58,82.86,79.66,63.06,876.0,51.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-09-02,1746711.0,1703.0,1983.714,1915.0,5.0,6.571,336858.948,328.429,382.566,369.314,0.964,1.267,0.65,,,,,,,,,,,,,,,,,,11702147.0,4296401.0,4130526.0,3275220.0,5326.0,4355.0,225.68,82.86,79.66,63.16,840.0,47.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-09-03,1747812.0,1101.0,1942.143,1915.0,0.0,6.571,337071.28,212.331,374.549,369.314,0.0,1.267,0.64,,,,,,,,,,,,,,,,,,11704423.0,4296469.0,4130649.0,3277305.0,2276.0,4208.0,225.72,82.86,79.66,63.2,812.0,46.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-09-04,1749212.0,1400.0,1892.857,1915.0,0.0,6.571,337341.275,269.995,365.044,369.314,0.0,1.267,0.64,,,,,,,,,,,,,,,,,,11705217.0,4296480.0,4130705.0,3278032.0,794.0,4146.0,225.74,82.86,79.66,63.22,800.0,42.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,-768.5996,-0.81,0.8,-148.22696
NZL,Oceania,New Zealand,2022-09-05,1751357.0,2145.0,1828.143,1933.0,18.0,7.0,337754.945,413.67,352.563,372.785,3.471,1.35,0.62,,,,,,,,,,,,,,,,,,11708494.0,4296511.0,4130791.0,3281192.0,3277.0,3924.0,225.8,82.86,79.66,63.28,757.0,40.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-09-06,1753256.0,1899.0,1763.714,1939.0,6.0,6.571,338121.173,366.228,340.138,373.943,1.157,1.267,0.61,,,,,,,,,,,,,,,,,,11712616.0,4296550.0,4130877.0,3285189.0,4122.0,3727.0,225.88,82.86,79.67,63.36,719.0,41.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-09-07,1754979.0,1723.0,1695.143,1941.0,2.0,4.714,338453.459,332.286,326.914,374.328,0.386,0.909,0.59,,,,,,,,,,,,,,,,,,11716716.0,4296580.0,4130972.0,3289164.0,4100.0,3557.0,225.96,82.86,79.67,63.43,686.0,39.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-09-08,1756517.0,1538.0,1644.143,1944.0,3.0,4.857,338750.068,296.608,317.078,374.907,0.579,0.937,0.56,,,,,,,,,,,,,,,,,,11720942.0,4296621.0,4131053.0,3293268.0,4226.0,3446.0,226.04,82.86,79.67,63.51,665.0,37.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-09-09,1757989.0,1472.0,1611.143,1950.0,6.0,5.0,339033.948,283.88,310.714,376.064,1.157,0.964,0.54,,,,,,,,,,,,,,,,,,11724965.0,4296660.0,4131180.0,3297125.0,4023.0,3260.0,226.12,82.86,79.67,63.59,629.0,37.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-09-10,1758961.0,972.0,1592.714,1950.0,0.0,5.0,339221.401,187.453,307.16,376.064,0.0,0.964,0.5,,,,,,,,,,,,,,,,,,11727408.0,4296719.0,4131327.0,3299362.0,2443.0,3284.0,226.17,82.86,79.67,63.63,633.0,36.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-09-11,1760190.0,1229.0,1568.286,1950.0,0.0,5.0,339458.418,237.017,302.449,376.064,0.0,0.964,0.47,,,,,,,,,,,,,,,,,,11728254.0,4296746.0,4131406.0,3300102.0,846.0,3291.0,226.18,82.86,79.68,63.64,635.0,38.0,0.001,15.02,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,-744.1996,-0.78,3.35,-143.52133
NZL,Oceania,New Zealand,2022-09-12,1762202.0,2012.0,1549.286,1962.0,12.0,4.143,339846.439,388.021,298.785,378.378,2.314,0.799,0.43,,,,,,,,,,,,,,,,,,11731650.0,4296778.0,4131511.0,3303361.0,3396.0,3308.0,226.25,82.86,79.68,63.71,638.0,38.0,0.001,11.11,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-09-13,1762202.0,0.0,1278.0,1962.0,0.0,3.286,339846.439,0.0,246.466,378.378,0.0,0.634,0.38,,,,,,,,,,,,,,,,,,11735630.0,4296805.0,4131569.0,3307256.0,3980.0,3288.0,226.33,82.87,79.68,63.78,634.0,36.0,0.001,11.11,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-09-14,1762203.0,1.0,1032.0,1962.0,0.0,3.0,339846.631,0.193,199.025,378.378,0.0,0.579,0.33,,,,,,,,,,,,,,,,,,11739481.0,4296828.0,4131640.0,3311013.0,3851.0,3252.0,226.4,82.87,79.68,63.85,627.0,35.0,0.001,11.11,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
NZL,Oceania,New Zealand,2022-09-15,1762203.0,0.0,812.286,1962.0,0.0,2.571,339846.631,0.0,156.652,378.378,0.0,0.496,0.29,,,,,,,,,,,,,,,,,,11743172.0,4296863.0,4131757.0,3314552.0,3691.0,3176.0,226.47,82.87,79.68,63.92,613.0,35.0,0.001,11.11,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289.0,,,,
